sample,split,n_rows,n_train,roc_auc,average_precision,accuracy,balanced_accuracy,f1,precision,recall,specificity,brier_score,ece_10_bins,top_5pct_precision,top_5pct_recall_capture,top_5pct_lift,top_10pct_precision,top_10pct_recall_capture,top_10pct_lift,top_20pct_precision,top_20pct_recall_capture,top_20pct_lift,top_30pct_precision,top_30pct_recall_capture,top_30pct_lift,n_test,prevalence
deduplicated_latest_issue,group_company,45755,32964,0.9400753556718218,0.781642295556947,0.9193182706590571,0.8238773303293473,0.6625245258338783,0.6284119106699751,0.7005532503457814,0.9472014103129132,0.05839224001542182,0.042719980165699424,0.96875,0.4287690179806362,8.569350795297371,0.7171875,0.6348547717842323,6.3440838952282155,0.4775302852676827,0.8450899031811895,4.22412854692872,0.34809796769150597,0.9239280774550485,3.0791985509972704,12791,0.11304823704166993
deduplicated_latest_issue,group_epd_source,45755,42085,0.9531581813854717,0.7621348099290525,0.9514986376021798,0.8546907037199766,0.6810035842293907,0.6291390728476821,0.7421875,0.9671939074399531,0.03762160858717699,0.02900638179819036,0.7934782608695652,0.5703125,11.375254755434781,0.5367847411444142,0.76953125,7.6953125,0.3188010899182561,0.9140625,4.5703125,0.2198001816530427,0.9453125,3.1510416666666665,3670,0.06975476839237058
deduplicated_latest_issue,temporal_latest20,45755,36604,0.9682537502228277,0.8073565012536754,0.9527920445852912,0.8491626557658074,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.9741873804971319,0.03510693273411177,0.017898655691960256,0.888646288209607,0.5197956577266922,10.38569882938201,0.6648471615720524,0.7777777777777778,7.770135856380398,0.4030584380120153,0.9425287356321839,4.710584631223439,0.27822286962855064,0.9757343550446999,3.251618748366369,9151,0.08556441918915965
