variant,split,n_numeric,n_categorical,roc_auc,average_precision,accuracy,balanced_accuracy,f1,precision,recall,specificity,brier_score,ece_10_bins,top_5pct_precision,top_5pct_recall_capture,top_5pct_lift,top_10pct_precision,top_10pct_recall_capture,top_10pct_lift,top_20pct_precision,top_20pct_recall_capture,top_20pct_lift,top_30pct_precision,top_30pct_recall_capture,top_30pct_lift,n_test,prevalence,runtime_s
full_acrm,group_company,54,16,0.958829100235615,0.8265389337828093,0.9489058524173029,0.8317724050542729,0.7536800785083415,0.8458149779735683,0.679646017699115,0.9838987924094307,0.0423700903029684,0.02150165680572248,0.9573170731707317,0.4168141592920354,8.323575437081804,0.8056968463886063,0.7008849557522124,7.005284527228369,0.5048346055979643,0.8778761061946903,4.389380530973451,0.36736770691994575,0.9584070796460177,3.194148425211033,9825,0.11501272264631043,137.9
full_acrm,group_epd_source,54,16,0.9580530385925226,0.8068838783530549,0.9453432444250109,0.8374294601472885,0.7362869198312236,0.77728285077951,0.6993987975951904,0.9754601226993865,0.04466377099197645,0.02640049256327944,0.9170305676855895,0.42084168336673344,8.40580724768314,0.7663755458515283,0.7034068136272545,7.02485319984948,0.4885245901639344,0.8957915831663327,4.477978908636946,0.3481427530954115,0.9579158316633266,3.1911922898966174,4574,0.10909488412767818,118.5
full_acrm,temporal_latest20,54,16,0.9640255669326665,0.8048990152104111,0.9534738809845259,0.8482481223297358,0.7234567901234568,0.7252475247524752,0.7216748768472906,0.974821367812181,0.03499155997500277,0.018169436439812024,0.8796680497925311,0.5221674876847291,10.431433068290987,0.6645898234683282,0.7881773399014779,7.880954938641049,0.3940809968847352,0.9347290640394089,4.673159998772309,0.2706818968501212,0.9630541871921182,3.2098472718840108,9629,0.08432859071554678,116.4
no_application_features,group_company,29,10,0.9585059565308106,0.8231792130455992,0.9480916030534351,0.8205331107797686,0.7437185929648241,0.8604651162790697,0.6548672566371682,0.9861989649223691,0.041883822514428744,0.016368345265911428,0.9471544715447154,0.41238938053097346,8.235214763652062,0.8067141403865717,0.7017699115044248,7.014129583449617,0.5002544529262086,0.8699115044247787,4.349557522123893,0.36668928086838537,0.9566371681415929,3.188249720824678,9825,0.11501272264631043,113.6
no_application_features,group_epd_source,29,10,0.9545215584543318,0.799902160436726,0.9409707039790118,0.8244238169590715,0.7139830508474576,0.7573033707865169,0.6753507014028056,0.9734969325153374,0.04494297651160329,0.020583820521715437,0.9170305676855895,0.42084168336673344,8.40580724768314,0.74235807860262,0.6813627254509018,6.804701105267303,0.4819672131147541,0.8837675350701403,4.417871809192155,0.3415877640203933,0.9398797595190381,3.1311070794173927,4574,0.10909488412767818,120.4
no_application_features,temporal_latest20,29,10,0.9640407916636635,0.7997666041578292,0.9544085574826047,0.844845115599008,0.7251095804633688,0.7375796178343949,0.7130541871921182,0.9766360440058977,0.034703431567668745,0.016796210917594756,0.8630705394190872,0.5123152709359606,10.234613576436441,0.656282450674974,0.7783251231527094,7.782443001908036,0.3909657320872274,0.9273399014778325,4.636218022497429,0.27137417791623397,0.9655172413793104,3.2180565999450947,9629,0.08432859071554678,123.9
base_metadata_only,group_company,15,8,0.9549621641977131,0.8131115187483747,0.9466666666666667,0.8170332354572611,0.7366834170854272,0.8523255813953489,0.6486725663716815,0.9853939045428407,0.04280098939061348,0.015741690969181706,0.9451219512195121,0.41150442477876104,8.217542628966113,0.8006103763987793,0.6964601769911505,6.9610592461221295,0.4860050890585242,0.8451327433628318,4.225663716814159,0.3656716417910448,0.9539823008849557,3.179401664245146,9825,0.11501272264631043,123.8
base_metadata_only,group_epd_source,15,8,0.9539545348365444,0.8009792323331516,0.9420638390905116,0.8294338369991516,0.7207586933614331,0.76,0.685370741482966,0.9734969325153374,0.0445604338209992,0.019377602273950037,0.9213973799126638,0.4228456913827655,8.445834901243536,0.75764192139738,0.6953907815631263,6.9447978927286895,0.4819672131147541,0.8837675350701403,4.417871809192155,0.3408594319009468,0.9378757515030061,3.124430944919701,4574,0.10909488412767818,150.9
base_metadata_only,temporal_latest20,15,8,0.9633890614358402,0.8019734742162974,0.9540969986499117,0.8469112093688245,0.7251243781094527,0.7324120603015075,0.7179802955665024,0.9758421231711466,0.03458836290879284,0.016238407655598714,0.8651452282157677,0.5135467980295566,10.25921601291826,0.6573208722741433,0.7795566502463054,7.794756993999662,0.3909657320872274,0.9273399014778325,4.636218022497429,0.2699896157840083,0.9605911330049262,3.2016379438229263,9629,0.08432859071554678,145.3
