split,n_train,roc_auc,average_precision,accuracy,balanced_accuracy,f1,precision,recall,specificity,brier_score,ece_10_bins,top_5pct_precision,top_5pct_recall_capture,top_5pct_lift,top_10pct_precision,top_10pct_recall_capture,top_10pct_lift,top_20pct_precision,top_20pct_recall_capture,top_20pct_lift,top_30pct_precision,top_30pct_recall_capture,top_30pct_lift,n_test,prevalence,n_company_test,n_plant_test,n_source_test,runtime_s
group_company,37092,0.957552606268479,0.8261585507246609,0.9487022900763359,0.8324273435551914,0.7534246575342466,0.8424507658643327,0.6814159292035398,0.983438757906843,0.04207630264861539,0.019695575473675973,0.9573170731707317,0.4168141592920354,8.323575437081804,0.8036622583926755,0.6991150442477876,6.987594414785873,0.5012722646310432,0.8716814159292036,4.3584070796460175,0.3687245590230665,0.9619469026548673,3.205945833983742,9825,0.11501272264631043,17,61,20,0.1
group_epd_source,42343,0.9585994074037645,0.8093644929680536,0.9440314822912111,0.8331760453422181,0.7293868921775899,0.7718120805369127,0.6913827655310621,0.9749693251533742,0.04416016442863635,0.023953051596018463,0.9170305676855895,0.42084168336673344,8.40580724768314,0.7620087336244541,0.6993987975951904,6.984825546289085,0.48743169398907105,0.8937875751503006,4.467961058729481,0.3481427530954115,0.9579158316633266,3.1911922898966174,4574,0.10909488412767818,26,167,17,0.1
temporal_latest20,37288,0.9661264401338435,0.8099134643144936,0.9550316751479905,0.8535711911214956,0.7328809376927823,0.7342398022249691,0.7315270935960592,0.975615288646932,0.034525487637270806,0.01773008647433003,0.8900414937759336,0.5283251231527094,10.554445250700079,0.6625129802699896,0.7857142857142857,7.856326954457796,0.39667705088265837,0.9408866995073891,4.703944979001376,0.2720664589823468,0.9679802955665024,3.226265928006179,9629,0.08432859071554678,72,351,73,0.1
