split,threshold_probability,strategy,net_benefit,net_benefit_review_all,net_benefit_review_none,reviews_avoided_per_100,share_flagged
group_company,0.23,XGBoost baseline,0.05823336968375136,-0.14933412643336305,0.0,69.48998783051222,0.27633587786259545
group_company,0.24,ACRM,0.0720717825097094,-0.16445694388643364,0.0,74.90076335877863,0.12122137404580152
group_company,0.24,XGBoost baseline,0.057056381411544135,-0.16445694388643364,0.0,70.14588634435964,0.2675826972010178
group_company,0.25,ACRM,0.07263782866836302,-0.17998303647158606,0.0,75.78625954198472,0.11348600508905853
group_company,0.25,XGBoost baseline,0.055572519083969464,-0.17998303647158606,0.0,70.66666666666666,0.25587786259541984
group_company,0.26,ACRM,0.07240767485042293,-0.19592875318066158,0.0,76.37267567038558,0.11256997455470738
group_company,0.26,XGBoost baseline,0.052428306168764184,-0.19592875318066158,0.0,70.68623996868271,0.2500763358778626
group_company,0.27,ACRM,0.07233155564850641,-0.21231133884067063,0.0,76.95900480633303,0.11053435114503816
group_company,0.27,XGBoost baseline,0.05149987800202167,-0.21231133884067063,0.0,71.32673640561681,0.24111959287531806
group_company,0.28,ACRM,0.072078032230704,-0.2291489963245689,0.0,77.45837877135587,0.10982188295165395
group_company,0.28,XGBoost baseline,0.05108849307322588,-0.2291489963245689,0.0,72.06106870229007,0.23104325699745548
group_company,0.29,ACRM,0.07187327527506003,-0.24646095401928106,0.0,77.93700096516626,0.1065648854961832
group_company,0.29,XGBoost baseline,0.05023832562806867,-0.24646095401928106,0.0,72.64016846538561,0.22340966921119593
group_company,0.3,ACRM,0.07166848418756816,-0.2642675390766994,0.0,78.38507209499576,0.1055470737913486
group_company,0.3,XGBoost baseline,0.050832424572882576,-0.2642675390766994,0.0,73.52332485156913,0.21251908396946564
group_company,0.31,ACRM,0.07123796880185862,-0.2825902570343327,0.0,78.75531478289419,0.10442748091603053
group_company,0.31,XGBoost baseline,0.053893867315706015,-0.2825902570343327,0.0,74.89485348436344,0.19786259541984733
group_company,0.32,ACRM,0.07132465199820387,-0.30145187846130816,0.0,79.21501272264629,0.103206106870229
group_company,0.32,XGBoost baseline,0.05305792546026043,-0.30145187846130816,0.0,75.33333333333331,0.1919592875318066
group_company,0.33,ACRM,0.07048877748661274,-0.3208765333637158,0.0,79.45901765749093,0.10208651399491094
group_company,0.33,XGBoost baseline,0.05433291557479776,-0.3208765333637158,0.0,76.1788881178194,0.1830025445292621
group_company,0.34,ACRM,0.07002544529262086,-0.34088981417225694,0.0,79.76590330788802,0.10055979643765903
group_company,0.34,XGBoost baseline,0.05248824119053125,-0.34088981417225694,0.0,76.36162251160005,0.17770992366412214
group_company,0.35,ACRM,0.06982971227246036,-0.3615188882364454,0.0,80.10759723736822,0.10005089058524173
group_company,0.35,XGBoost baseline,0.05187707966333921,-0.3615188882364454,0.0,76.77353689567428,0.17323155216284988
group_company,0.36,ACRM,0.06966921119592875,-0.3827926208651399,0.0,80.43765903307887,0.09893129770992366
group_company,0.36,XGBoost baseline,0.050209923664122136,-0.3827926208651399,0.0,76.97823013853547,0.17027989821882952
group_company,0.37,ACRM,0.06932428611817926,-0.40474171008522153,0.0,80.71934529949797,0.09872773536895674
group_company,0.37,XGBoost baseline,0.04890666020437013,-0.40474171008522153,0.0,77.24283061687642,0.16732824427480916
group_company,0.38,ACRM,0.06912254781252565,-0.4273988344414348,0.0,81.01138342038301,0.09801526717557252
group_company,0.38,XGBoost baseline,0.047466141344496435,-0.4273988344414348,0.0,77.47796973349405,0.1625445292620865
group_company,0.39,ACRM,0.06867726191965962,-0.4507988153339173,0.0,81.25138644222612,0.09770992366412214
group_company,0.39,XGBoost baseline,0.04731489592458181,-0.4507988153339173,0.0,77.91009329940627,0.15643765903307888
group_company,0.4,ACRM,0.0680576759966073,-0.47497879558948264,0.0,81.45547073791349,0.09689567430025445
group_company,0.4,XGBoost baseline,0.04912637828668363,-0.47497879558948264,0.0,78.61577608142494,0.14921119592875318
group_company,0.41,ACRM,0.06778970975115367,-0.499978436192694,0.0,81.70322100167567,0.09608142493638677
group_company,0.41,XGBoost baseline,0.04833570535213698,-0.499978436192694,0.0,78.90374231986593,0.14666666666666667
group_company,0.42,ACRM,0.06739317364218654,-0.5258401333684302,0.0,81.9226947776566,0.09547073791348601
group_company,0.42,XGBoost baseline,0.04856365710274635,-0.5258401333684302,0.0,79.32242820792439,0.14279898218829518
group_company,0.43,ACRM,0.06690237042989153,-0.5526092585152447,0.0,82.12130895319248,0.09475826972010178
group_company,0.43,XGBoost baseline,0.048397839382170446,-0.5526092585152447,0.0,79.66838274454109,0.13964376590330788
group_company,0.44,ACRM,0.0665648854961832,-0.5803344238458742,0.0,82.33263937080731,0.09455470737913486
group_company,0.44,XGBoost baseline,0.04711014176663032,-0.5803344238458742,0.0,79.85658107795513,0.13689567430025446
group_company,0.45,ACRM,0.06620402498265093,-0.6090677770067082,0.0,82.5332202431439,0.09414758269720101
group_company,0.45,XGBoost baseline,0.04571825121443443,-0.6090677770067082,0.0,80.02940344925076,0.13547073791348602
group_company,0.46,ACRM,0.06568655169164075,-0.6388653284327585,0.0,82.70826418851642,0.09414758269720101
group_company,0.46,XGBoost baseline,0.04460277070964094,-0.6388653284327585,0.0,80.23321163845559,0.1339440203562341
group_company,0.47,ACRM,0.06522828748379664,-0.6697873157616783,0.0,82.88473823831951,0.09384223918575063
group_company,0.47,XGBoost baseline,0.04511594411637621,-0.6697873157616783,0.0,80.61675058199339,0.13038167938931297
group_company,0.48,ACRM,0.06467018986102956,-0.7018986102955568,0.0,83.04495335029685,0.09363867684478372
group_company,0.48,XGBoost baseline,0.04642787238207086,-0.7018986102955568,0.0,81.06870229007633,0.1256997455470738
group_company,0.49,ACRM,0.0641959786459113,-0.7352691712817441,0.0,83.20963805369476,0.09333333333333334
group_company,0.49,XGBoost baseline,0.047302300054882,-0.7352691712817441,0.0,81.45131640442436,0.12234096692111959
group_company,0.5,ACRM,0.06371501272264632,-0.7699745547073791,0.0,83.36895674300254,0.09302798982188296
group_company,0.5,XGBoost baseline,0.04875318066157761,-0.7699745547073791,0.0,81.87277353689566,0.1179643765903308
group_company,0.51,ACRM,0.06304824219764242,-0.8060964843952848,0.0,83.50606196677143,0.09129770992366412
group_company,0.51,XGBoost baseline,0.04792023679700888,-0.8060964843952848,0.0,82.05258693808311,0.11501272264631043
group_company,0.52,ACRM,0.06302798982188296,-0.8437234944868534,0.0,83.7001370131141,0.09038167938931298
group_company,0.52,XGBoost baseline,0.047133163698049194,-0.8437234944868534,0.0,82.232922293991,0.11307888040712469
group_company,0.53,ACRM,0.062918087813329,-0.8829516539440204,0.0,83.87901483508568,0.08977099236641221
group_company,0.53,XGBoost baseline,0.04681500730875425,-0.8829516539440204,0.0,82.4510058092083,0.11134860050890585
group_company,0.54,ACRM,0.0626617988715566,-0.923885385551499,0.0,84.03920459900101,0.08854961832061069
group_company,0.54,XGBoost baseline,0.045655492864254896,-0.923885385551499,0.0,82.5905192724531,0.10982188295165395
group_company,0.55,ACRM,0.06260672886627086,-0.9666383941193104,0.0,84.21096460791117,0.08793893129770992
group_company,0.55,XGBoost baseline,0.0475770426915465,-0.9666383941193104,0.0,82.98126301179735,0.10615776081424937
group_company,0.56,ACRM,0.06192921582234559,-1.0113347212583854,0.0,84.32788077062887,0.08783715012722647
group_company,0.56,XGBoost baseline,0.0484293314827666,-1.0113347212583854,0.0,83.26717557251908,0.10371501272264631
group_company,0.57,ACRM,0.061392981833244584,-1.0581099473341615,0.0,84.45372974420785,0.08743002544529262
group_company,0.57,XGBoost baseline,0.0506444168293982,-1.0581099473341615,0.0,83.64287308602295,0.09893129770992366
