split,resampling,resampling_unit,n_units,metric,point_estimate,ci_low,ci_high,ci_width,n_test,prevalence,n_companies,n_plants,n_sources
group_epd_source,row_level,row,4574,top_20pct_review_saving,0.7761842623837992,0.7692086008456992,0.7823867036279178,0.013178102782218648,4574,0.10909488412767818,26,167,17
group_epd_source,row_level,row,4574,top_20pct_median_opportunity,0.3217693148583759,0.29125544443633355,0.3436705800520939,0.05241513561576033,4574,0.10909488412767818,26,167,17
group_epd_source,row_level,row,4574,top_20pct_share_opportunity_ge_10,0.748868778280543,0.7051725986277874,0.788685190070049,0.08351259144226164,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_company,company,26,top_10pct_capture,0.6993987975951904,0.4835241609613213,0.8925507059057467,0.4090265449444254,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_company,company,26,top_10pct_precision,0.7636761487964989,0.5875125383569856,0.8856280431635741,0.29811550480658855,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_company,company,26,top_10pct_lift,7.000109628447267,4.836292051780755,8.932309658232155,4.0960176064514,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_company,company,26,top_10pct_review_saving,0.857145094423069,0.79323001735032,0.8880468726946272,0.09481685534430728,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_company,company,26,top_10pct_median_opportunity,0.29072681704260667,0.13129496402877702,0.36543367346938777,0.23413870944061074,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_company,company,26,top_10pct_share_opportunity_ge_10,0.6811594202898551,0.5429538532838983,0.8106971153846154,0.2677432621007171,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_company,company,26,top_20pct_capture,0.8937875751503006,0.7557799254428469,0.9615506329113924,0.20577070746854553,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_company,company,26,top_20pct_precision,0.48743169398907105,0.31811072089422604,0.6749606154973438,0.3568498946031177,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_company,company,26,top_20pct_lift,4.467961058729481,3.778286839324483,4.807443907600566,1.0291570682760836,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_company,company,26,top_20pct_review_saving,0.7761842623837992,0.735329656580595,0.7919892503124439,0.05665959373184892,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_company,company,26,top_20pct_median_opportunity,0.3217693148583759,0.17892867676983595,0.3735414837089129,0.19461280693907693,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_company,company,26,top_20pct_share_opportunity_ge_10,0.748868778280543,0.6016940257416202,0.8517585083805805,0.2500644826389603,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_plant,plant,167,top_10pct_capture,0.6993987975951904,0.5918577177631947,0.7887012177667517,0.196843500003557,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_plant,plant,167,top_10pct_precision,0.7636761487964989,0.6715280926817138,0.8236689595960628,0.15214086691434903,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_plant,plant,167,top_10pct_lift,7.000109628447267,5.9185949906690025,7.8904403984193445,1.971845407750342,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_plant,plant,167,top_10pct_review_saving,0.857145094423069,0.8310409780654988,0.8732643617189275,0.0422233836534287,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_plant,plant,167,top_10pct_median_opportunity,0.29072681704260667,0.2133550488599348,0.3375771117117017,0.12422206285176687,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_plant,plant,167,top_10pct_share_opportunity_ge_10,0.6811594202898551,0.6126993903787233,0.7551198386331276,0.14242044825440425,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_plant,plant,167,top_20pct_capture,0.8937875751503006,0.8280628654970761,0.9406681380417335,0.11260527254465746,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_plant,plant,167,top_20pct_precision,0.48743169398907105,0.4064541861677124,0.5683570843188293,0.16190289815111686,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_plant,plant,167,top_20pct_lift,4.467961058729481,4.140297019967202,4.70118448921637,0.5608874692491685,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_plant,plant,167,top_20pct_review_saving,0.7761842623837992,0.758471433473886,0.7872876492480242,0.028816215774138176,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_plant,plant,167,top_20pct_median_opportunity,0.3217693148583759,0.2724935732647816,0.3470291573514971,0.07453558408671551,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_plant,plant,167,top_20pct_share_opportunity_ge_10,0.748868778280543,0.6833684639091312,0.8054408445093614,0.12207238060023018,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_source,source,17,top_10pct_capture,0.6993987975951904,0.4784203629530733,0.8938234582411504,0.4154030952880771,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_source,source,17,top_10pct_precision,0.7636761487964989,0.5748221644427002,0.8775599193165639,0.3027377548738637,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_source,source,17,top_10pct_lift,7.000109628447267,4.784320083519735,8.947459885625596,4.163139802105861,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_source,source,17,top_10pct_review_saving,0.857145094423069,0.7909836951944508,0.8882364363594477,0.09725274116499694,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_source,source,17,top_10pct_median_opportunity,0.29072681704260667,0.17654320987654318,0.3588917525773196,0.1823485427007764,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_source,source,17,top_10pct_share_opportunity_ge_10,0.6811594202898551,0.5812478081162326,0.784690759851218,0.2034429517349854,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_source,source,17,top_20pct_capture,0.8937875751503006,0.7358053022656875,0.9648246113379396,0.2290193090722521,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_source,source,17,top_20pct_precision,0.48743169398907105,0.3200527105460576,0.6749704840613932,0.35491777351533554,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_source,source,17,top_20pct_lift,4.467961058729481,3.680883862722763,4.822869248277558,1.1419853855547952,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_source,source,17,top_20pct_review_saving,0.7761842623837992,0.7283259907550633,0.7926545484590597,0.06432855770399637,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_source,source,17,top_20pct_median_opportunity,0.3217693148583759,0.2332065906210393,0.3605356198784034,0.12732902925736408,4574,0.10909488412767818,26,167,17
group_epd_source,cluster_source,source,17,top_20pct_share_opportunity_ge_10,0.748868778280543,0.630619852008717,0.8284904485049834,0.19787059649626648,4574,0.10909488412767818,26,167,17
group_epd_source,block_issue_quarter,issue_block,20,top_10pct_capture,0.6993987975951904,0.5498889405304914,0.8631955797283702,0.3133066391978788,4574,0.10909488412767818,26,167,17
group_epd_source,block_issue_quarter,issue_block,20,top_10pct_precision,0.7636761487964989,0.6461859083813055,0.8167820190770636,0.17059611069575809,4574,0.10909488412767818,26,167,17
group_epd_source,block_issue_quarter,issue_block,20,top_10pct_lift,7.000109628447267,5.498948193308307,8.633583350718473,3.134635157410166,4574,0.10909488412767818,26,167,17
group_epd_source,block_issue_quarter,issue_block,20,top_10pct_review_saving,0.857145094423069,0.818146993392626,0.8841732332273312,0.06602623983470524,4574,0.10909488412767818,26,167,17
