row_index,y_true,domain_lgbm_probability,base_positive_rate,Company,Plant,Plant Location - State,U.S. Region of Plant,application_family,strength_psi,strength_bin_500,curing_days,curing_family,gwp_per_ksi,reference_group_type,reference_group_n,reference_p25_gwp_per_ksi,reference_p10_gwp_per_ksi,absolute_reduction_to_p25,relative_reduction_to_p25,absolute_reduction_to_p10,relative_reduction_to_p10,has_comparable_alternative_group,has_10pct_reduction_opportunity,has_20pct_reduction_opportunity
5518,1,0.7521986208144195,0.08432859071554678,CEMEX,Auburn (Portable) Plant,AL,Southeastern Region,filler,3000.0,3000,28.0,standard_28,133.66666666666666,strict_group,44.0,117.25,105.0,16.416666666666657,0.12281795511221939,28.666666666666657,0.21446384039900243,True,True,False
10619,0,0.7491622765585499,0.08432859071554678,CEMEX,New Smyrna Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,123.66666666666667,strict_group,701.0,91.66666666666667,82.66666666666667,32.0,0.2587601078167116,41.0,0.33153638814016173,True,True,True
33634,0,0.7487283160010453,0.08432859071554678,Knife River Corporation,Fruitland (Idaho) Plant,ID,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,100.66666666666667,strict_group,395.0,71.0,64.13333333333334,29.66666666666667,0.2947019867549669,36.53333333333333,0.3629139072847682,True,True,True
7079,1,0.74728721172185,0.08432859071554678,CEMEX,Dallas Plant,GA,Southeastern Region,paving,2200.0,2000,28.0,standard_28,130.9090909090909,regional_strength_group,14.0,114.25,100.5,16.659090909090907,0.12725694444444444,30.409090909090907,0.23229166666666665,True,True,False
33728,1,0.7467242343520818,0.08432859071554678,Knife River Corporation,McMinnville (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,150.33333333333334,strict_group,395.0,71.0,64.13333333333334,79.33333333333334,0.5277161862527716,86.2,0.5733924611973392,True,True,True
33561,1,0.7466509806334422,0.08432859071554678,Knife River Corporation,Corvallis (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,124.0,strict_group,395.0,71.0,64.13333333333334,53.0,0.4274193548387097,59.86666666666666,0.4827956989247311,True,True,True
43035,1,0.7449342912344606,0.08432859071554678,Silvi Materials,Limerick Plant,PA,Eastern Region,filler,3000.0,3000,28.0,standard_28,130.0,strict_group,28.0,94.5,30.75,35.5,0.27307692307692305,99.25,0.7634615384615384,True,True,True
5944,1,0.744036572027207,0.08432859071554678,CEMEX,Brooksville Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,129.33333333333334,strict_group,701.0,91.66666666666667,82.66666666666667,37.66666666666667,0.2912371134020619,46.66666666666667,0.36082474226804123,True,True,True
33597,1,0.743661508755342,0.08432859071554678,Knife River Corporation,Eugene (Oregon) Plant,OR,Pacific Northwest Region,other_or_unspecified,3000.0,3000,28.0,standard_28,126.0,strict_group,395.0,71.0,64.13333333333334,55.0,0.4365079365079365,61.86666666666666,0.49100529100529094,True,True,True
44853,0,0.7426098084553241,0.08432859071554678,Titan Virginia Ready-Mix,Bryan Park Plant,VA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,89.0,strict_group,636.0,74.75,60.75,14.25,0.1601123595505618,28.25,0.31741573033707865,True,True,False
45132,0,0.7426098084553241,0.08432859071554678,Titan Virginia Ready-Mix,Chesterfield Plant,VA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,85.75,strict_group,636.0,74.75,60.75,11.0,0.1282798833819242,25.0,0.2915451895043732,True,True,False
16108,1,0.7406735171758183,0.08432859071554678,CEMEX,Wildwood Plant,FL,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,135.33333333333334,strict_group,701.0,91.66666666666667,82.66666666666667,43.66666666666667,0.3226600985221675,52.66666666666667,0.3891625615763547,True,True,True
46117,0,0.7391246287011379,0.08432859071554678,United Companies,Crested Butte Plant,CO,Rocky Mountains Region,structural,3000.0,3000,28.0,standard_28,111.66666666666667,strict_group,10.0,71.33333333333333,71.16666666666666,40.33333333333334,0.36119402985074633,40.500000000000014,0.36268656716417924,True,True,True
