split,configuration,roc_auc,average_precision,accuracy,balanced_accuracy,f1,precision,recall,specificity,brier_score,ece_10_bins,top_5pct_precision,top_5pct_recall_capture,top_5pct_lift,top_10pct_precision,top_10pct_recall_capture,top_10pct_lift,top_20pct_precision,top_20pct_recall_capture,top_20pct_lift,top_30pct_precision,top_30pct_recall_capture,top_30pct_lift,n_test,prevalence
group_company,inner-CV selected,0.9591991633885817,0.8319856571270068,0.9489058524173029,0.8290775901112938,0.7519762845849802,0.8512304250559284,0.6734513274336283,0.9847038527889592,0.04130761080908823,0.015812468010047518,0.959349593495935,0.4176991150442478,8.341247571767752,0.8077314343845371,0.7026548672566372,7.022974639670864,0.5073791348600509,0.8823008849557522,4.411504424778761,0.36668928086838537,0.9566371681415929,3.188249720824678,9825,0.11501272264631043
group_epd_source,inner-CV selected,0.9582104085471557,0.8047839036907619,0.9431569742020114,0.8318059431746929,0.7257383966244726,0.7661469933184856,0.6893787575150301,0.9742331288343559,0.04499700190445851,0.02383009504197907,0.9170305676855895,0.42084168336673344,8.40580724768314,0.7620087336244541,0.6993987975951904,6.984825546289085,0.48415300546448087,0.8877755511022044,4.437907509007085,0.34741442097596503,0.9559118236472945,3.184516155398926,4574,0.10909488412767818
temporal_latest20,inner-CV selected,0.9652890799289996,0.8044229019194745,0.9539931457056807,0.8479726105692598,0.7253564786112833,0.7303370786516854,0.7204433497536946,0.9755018713848248,0.035101499702601215,0.018507328833708526,0.8838174273858921,0.5246305418719212,10.480637941254624,0.6614745586708204,0.7844827586206896,7.844012962366169,0.3956386292834891,0.9384236453201971,4.6916309869097494,0.27102803738317754,0.9642857142857143,3.2139519359145523,9629,0.08432859071554678
