split,review_fraction,flagged_count,flagged_true_high_carbon_count,flagged_positive_rate,base_positive_rate_in_flagged_pool,comparable_group_coverage_all_flagged,comparable_group_coverage_true_high_carbon,median_current_gwp_per_ksi_all_flagged,median_current_gwp_per_ksi_true_high_carbon,median_reference_p25_gwp_per_ksi_true_high_carbon,median_absolute_reduction_to_p25_true_high_carbon,median_relative_reduction_to_p25_true_high_carbon,share_true_high_carbon_with_10pct_opportunity,share_true_high_carbon_with_20pct_opportunity,total_absolute_reduction_to_p25_true_high_carbon,note
temporal_latest20,0.2,1926,764,0.39667705088265837,0.08432859071554678,0.9979231568016614,0.9947643979057592,117.75,150.3095238095238,92.7,53.33333333333333,0.327115278760714,0.8710526315789474,0.7894736842105263,70829.21146491895,Retrospective opportunity screen within comparable EPD groups; not a guaranteed substitution estimate.
