split,review_fraction,flagged_count,flagged_true_high_carbon_count,flagged_positive_rate,base_positive_rate_in_flagged_pool,comparable_group_coverage_all_flagged,comparable_group_coverage_true_high_carbon,median_current_gwp_per_ksi_all_flagged,median_current_gwp_per_ksi_true_high_carbon,median_reference_p25_gwp_per_ksi_true_high_carbon,median_absolute_reduction_to_p25_true_high_carbon,median_relative_reduction_to_p25_true_high_carbon,share_true_high_carbon_with_10pct_opportunity,share_true_high_carbon_with_20pct_opportunity,total_absolute_reduction_to_p25_true_high_carbon,note
temporal_latest20,0.2,1926,756,0.3925233644859813,0.08432859071554678,0.9979231568016614,0.9947089947089947,117.5,150.70833333333331,92.7,53.33333333333333,0.32716049382716045,0.8696808510638298,0.788563829787234,70568.92594904594,Retrospective opportunity screen within comparable EPD groups; not a guaranteed substitution estimate.
