row_index,y_true,domain_lgbm_probability,base_positive_rate,Company,Plant,Plant Location - State,U.S. Region of Plant,application_family,strength_psi,strength_bin_500,curing_days,curing_family,gwp_per_ksi,reference_group_type,reference_group_n,reference_p25_gwp_per_ksi,reference_p10_gwp_per_ksi,absolute_reduction_to_p25,relative_reduction_to_p25,absolute_reduction_to_p10,relative_reduction_to_p10,has_comparable_alternative_group,has_10pct_reduction_opportunity,has_20pct_reduction_opportunity
644,1,0.9666318571842688,0.10909488412767818,American Rock Products (ARP),Prosser Plant,WA,Pacific Northwest Region,filler,2000.0,2000,28.0,standard_28,213.0,strict_group,19.0,130.5,125.8,82.5,0.3873239436619718,87.2,0.40938967136150234,True,True,True
42589,1,0.966135142445396,0.10909488412767818,Salmon Bay Sand & Gravel,Salmon Bay Sand and Gravel,WA,Pacific Northwest Region,other_or_unspecified,3000.0,3000,1.0,early,124.33333333333333,strict_group,9.0,171.66666666666666,119.93333333333334,0.0,0.0,4.3999999999999915,0.03538873994638063,True,False,False
22300,1,0.9657782966793396,0.10909488412767818,CTI Ready Mix,CTI Ready Mix Carlisle Plant,IA,North Central Region,other_or_unspecified,1500.0,1500,28.0,standard_28,169.33333333333334,national_spec_group,7.0,149.66666666666669,132.4,19.666666666666657,0.1161417322834645,36.93333333333334,0.21811023622047246,True,True,False
22335,1,0.9657782966793396,0.10909488412767818,CTI Ready Mix,CTI Ready Mix Elkhart Plant,IA,North Central Region,other_or_unspecified,1500.0,1500,28.0,standard_28,174.0,national_spec_group,7.0,149.66666666666669,132.4,24.333333333333314,0.13984674329501906,41.599999999999994,0.2390804597701149,True,True,False
44177,1,0.9642711232947848,0.10909488412767818,Thomas Concrete,Airport Plant,NC,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,165.66666666666666,strict_group,162.0,74.91666666666666,64.36666666666666,90.75,0.5477867203219317,101.3,0.6114688128772636,True,True,True
43795,0,0.9634549926975162,0.10909488412767818,Smyrna Ready Mix,TN Mobile Plant,TN,Southeastern Region,other_or_unspecified,2000.0,2000,28.0,standard_28,100.5,strict_group,16.0,124.375,105.75,0.0,0.0,0.0,0.0,True,False,False
30932,1,0.9616924203726648,0.10909488412767818,Gotham Ready Mix LLC,Brooklyn (A) Plant,NY,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,129.75,strict_group,176.0,67.25,51.125,62.5,0.4816955684007707,78.625,0.6059730250481695,True,True,True
32939,1,0.9612243945095412,0.10909488412767818,Holcim - Aggregate Industries,Texas Plant,MD,Eastern Region,other_or_unspecified,3000.0,3000,3.0,early,136.33333333333334,strict_group,6.0,135.58333333333334,135.16666666666669,0.75,0.00550122249388753,1.1666666666666572,0.008557457212713867,True,False,False
44603,1,0.9607207486295234,0.10909488412767818,Thomas Concrete,Pooler Plant,GA,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,159.0,strict_group,162.0,74.91666666666666,64.36666666666666,84.08333333333334,0.528825995807128,94.63333333333334,0.5951781970649895,True,True,True
32143,1,0.959363375810805,0.10909488412767818,Holcim - Aggregate Industries,Chantilly Plant,VA,Eastern Region,other_or_unspecified,2000.0,2000,28.0,standard_28,140.0,strict_group,14.0,85.75,82.95,54.25,0.3875,57.05,0.4075,True,True,True
43737,1,0.9592250115087952,0.10909488412767818,Smyrna Ready Mix,SCGA Mobile Plant,SC,Southeastern Region,other_or_unspecified,2000.0,2000,28.0,standard_28,127.0,strict_group,16.0,124.375,105.75,2.625,0.02066929133858268,21.25,0.1673228346456693,True,False,False
32716,0,0.9590853456677332,0.10909488412767818,Holcim - Aggregate Industries,Manassas Plant,VA,Eastern Region,other_or_unspecified,2000.0,2000,28.0,standard_28,93.5,strict_group,14.0,85.75,82.95,7.75,0.08288770053475936,10.549999999999997,0.11283422459893046,True,False,False
32566,0,0.9583056790968454,0.10909488412767818,Holcim - Aggregate Industries,Fort Totten (DC) Plant,DC,Eastern Region,structural,2500.0,2500,28.0,standard_28,78.4,strict_group,12.0,118.4,94.88000000000001,0.0,0.0,0.0,0.0,True,False,False
32115,0,0.9530509485369284,0.10909488412767818,Holcim - Aggregate Industries,Bladensburg Plant,DC,Eastern Region,other_or_unspecified,2000.0,2000,28.0,standard_28,80.5,strict_group,14.0,85.75,82.95,0.0,0.0,0.0,0.0,True,False,False
414,1,0.9527547107822122,0.10909488412767818,American Rock Products (ARP),Boardman Plant,OR,Pacific Northwest Region,other_or_unspecified,3500.0,3500,28.0,standard_28,158.0,strict_group,156.0,85.42857142857143,80.57142857142858,72.57142857142857,0.4593128390596745,77.42857142857142,0.4900542495479204,True,True,True
32987,1,0.9492470589406004,0.10909488412767818,Holcim - Aggregate Industries,Waltham Plant,MA,Eastern Region,other_or_unspecified,4000.0,4000,28.0,standard_28,128.75,strict_group,176.0,67.25,51.125,61.5,0.47766990291262135,77.625,0.6029126213592233,True,True,True
2227,1,0.9489488399353329,0.10909488412767818,Brewster Transit Mix,Brewster Ready Mix Plant,NY,Eastern Region,filler,3000.0,3000,28.0,standard_28,175.33333333333334,strict_group,6.0,117.0,115.83333333333334,58.33333333333334,0.33269961977186313,59.5,0.33935361216730037,True,True,True
44604,1,0.944864270548188,0.10909488412767818,Thomas Concrete,Pooler Plant,GA,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,161.66666666666666,strict_group,162.0,74.91666666666666,64.36666666666666,86.75,0.5365979381443299,97.3,0.6018556701030928,True,True,True
44638,1,0.944864270548188,0.10909488412767818,Thomas Concrete,Savannah East Plant,GA,Southeastern Region,other_or_unspecified,3000.0,3000,28.0,standard_28,159.66666666666666,strict_group,162.0,74.91666666666666,64.36666666666666,84.75,0.5307933194154489,95.3,0.5968684759916493,True,True,True
35322,0,0.9443471819927004,0.10909488412767818,National Ready Mix,Artesia Plant,CA,Pacific Southwest Region,filler,3000.0,3000,28.0,standard_28,106.33333333333333,strict_group,11.0,109.0,107.0,0.0,0.0,0.0,0.0,True,False,False
43647,1,0.9438229881883508,0.10909488412767818,Smyrna Ready Mix,Dallas Commerce Plant,TX,South Central Region,other_or_unspecified,4000.0,4000,28.0,standard_28,126.75,strict_group,63.0,61.875,51.3,64.875,0.5118343195266272,75.45,0.5952662721893491,True,True,True
32486,0,0.9436781309350132,0.10909488412767818,Holcim - Aggregate Industries,Fort Totten (DC) Plant,DC,Eastern Region,other_or_unspecified,2500.0,2500,28.0,standard_28,91.6,strict_group,9.0,60.0,59.120000000000005,31.599999999999994,0.3449781659388646,32.47999999999999,0.35458515283842784,True,True,True
